"Production of complex nucleic acid libraries using highly parallel in situ oligonucleotide synthesis.","/pubmed/15782200","Cleary MA, Kilian K, Wang Y, Bradshaw J, Cavet G, Ge W, Kulkarni A, Paddison PJ, Chang K, Sheth N, Leproust E, Coffey EM, Burchard J, McCombie WR, Linsley P, Hannon GJ.","Nat Methods. 2004 Dec;1(3):241-8.","Nat Methods.  2004","PubMed","citation","PMID:15782200","pubmed","15782200","create date:2005/03/23 | first author:Cleary MA",
"Synthetic shRNAs as potent RNAi triggers.","/pubmed/15619616","Siolas D, Lerner C, Burchard J, Ge W, Linsley PS, Paddison PJ, Hannon GJ, Cleary MA.","Nat Biotechnol. 2005 Feb;23(2):227-31.","Nat Biotechnol.  2005","PubMed","citation","PMID:15619616","pubmed","15619616","create date:2004/12/28 | first author:Siolas D",
"Processing of primary microRNAs by the Microprocessor complex.","/pubmed/15531879","Denli AM, Tops BB, Plasterk RH, Ketting RF, Hannon GJ.","Nature. 2004 Nov 11;432(7014):231-5.","Nature.  2004","PubMed","citation","PMID:15531879","pubmed","15531879","create date:2004/11/09 | first author:Denli AM",
"RNA-interference-based functional genomics in mammalian cells: reverse genetics coming of age.","/pubmed/15517022","Silva J, Chang K, Hannon GJ, Rivas FV.","Oncogene. 2004 Nov 1;23(51):8401-9. Review.","Oncogene.  2004","PubMed","citation","PMID:15517022","pubmed","15517022","create date:2004/11/02 | first author:Silva J",
"Unlocking the potential of the human genome with RNA interference.","/pubmed/15372045","Hannon GJ, Rossi JJ.","Nature. 2004 Sep 16;431(7006):371-8. Review.","Nature.  2004","PubMed","citation","PMID:15372045","pubmed","15372045","create date:2004/09/17 | first author:Hannon GJ",
"Argonaute2 is the catalytic engine of mammalian RNAi.","/pubmed/15284456","Liu J, Carmell MA, Rivas FV, Marsden CG, Thomson JM, Song JJ, Hammond SM, Joshua-Tor L, Hannon GJ.","Science. 2004 Sep 3;305(5689):1437-41.","Science.  2004","PubMed","citation","PMID:15284456","pubmed","15284456","create date:2004/07/31 | first author:Liu J",
"Crystal structure of Argonaute and its implications for RISC slicer activity.","/pubmed/15284453","Song JJ, Smith SK, Hannon GJ, Joshua-Tor L.","Science. 2004 Sep 3;305(5689):1434-7.","Science.  2004","PubMed","citation","PMID:15284453","pubmed","15284453","create date:2004/07/31 | first author:Song JJ",
"MicroRNAs: small RNAs with a big role in gene regulation.","/pubmed/15211354","He L, Hannon GJ.","Nat Rev Genet. 2004 Jul;5(7):522-31. Review. No abstract available.  Erratum in: Nat Rev Genet. 2004 Aug;5(8):631. ","Nat Rev Genet.  2004","PubMed","citation","PMID:15211354","pubmed","15211354","create date:2004/06/24 | first author:He L",
"Suppression of tumorigenesis by the p53 target PUMA.","/pubmed/15192153","Hemann MT, Zilfou JT, Zhao Z, Burgess DJ, Hannon GJ, Lowe SW.","Proc Natl Acad Sci U S A. 2004 Jun 22;101(25):9333-8.","Proc Natl Acad Sci U S A.  2004","PubMed","citation","PMID:15192153 | PMCID:PMC438977","pubmed","15192153","create date:2004/06/12 | first author:Hemann MT",
"Suppression of p160ROCK bypasses cell cycle arrest after Aurora-A/STK15 depletion.","/pubmed/15178765","Du J, Hannon GJ.","Proc Natl Acad Sci U S A. 2004 Jun 15;101(24):8975-80.","Proc Natl Acad Sci U S A.  2004","PubMed","citation","PMID:15178765 | PMCID:PMC428457","pubmed","15178765","create date:2004/06/05 | first author:Du J",
"miRNAs on the move: miRNA biogenesis and the RNAi machinery.","/pubmed/15145345","Murchison EP, Hannon GJ.","Curr Opin Cell Biol. 2004 Jun;16(3):223-9. Review.","Curr Opin Cell Biol.  2004","PubMed","citation","PMID:15145345","pubmed","15145345","create date:2004/05/18 | first author:Murchison EP",
"Short hairpin activated gene silencing in mammalian cells.","/pubmed/15103070","Paddison PJ, Caudy AA, Sachidanandam R, Hannon GJ.","Methods Mol Biol. 2004;265:85-100.","Methods Mol Biol.  2004","PubMed","citation","PMID:15103070","pubmed","15103070","create date:2004/04/23 | first author:Paddison PJ",
"Induction and biochemical purification of RNA-induced silencing complex from Drosophila S2 cells.","/pubmed/15103068","Caudy AA, Hannon GJ.","Methods Mol Biol. 2004;265:59-72.","Methods Mol Biol.  2004","PubMed","citation","PMID:15103068","pubmed","15103068","create date:2004/04/23 | first author:Caudy AA",
"RNA interference microarrays: high-throughput loss-of-function genetics in mammalian cells.","/pubmed/15084744","Silva JM, Mizuno H, Brady A, Lucito R, Hannon GJ.","Proc Natl Acad Sci U S A. 2004 Apr 27;101(17):6548-52.","Proc Natl Acad Sci U S A.  2004","PubMed","citation","PMID:15084744 | PMCID:PMC404082","pubmed","15084744","create date:2004/04/16 | first author:Silva JM",
"RNAi and expression of retrotransposons MuERV-L and IAP in preimplantation mouse embryos.","/pubmed/15081373","Svoboda P, Stein P, Anger M, Bernstein E, Hannon GJ, Schultz RM.","Dev Biol. 2004 May 1;269(1):276-85.","Dev Biol.  2004","PubMed","citation","PMID:15081373","pubmed","15081373","create date:2004/04/15 | first author:Svoboda P",
"A resource for large-scale RNA-interference-based screens in mammals.","/pubmed/15042091","Paddison PJ, Silva JM, Conklin DS, Schlabach M, Li M, Aruleba S, Balija V, O'Shaughnessy A, Gnoj L, Scobie K, Chang K, Westbrook T, Cleary M, Sachidanandam R, McCombie WR, Elledge SJ, Hannon GJ.","Nature. 2004 Mar 25;428(6981):427-31.","Nature.  2004","PubMed","citation","PMID:15042091","pubmed","15042091","create date:2004/03/26 | first author:Paddison PJ",
"RNase III enzymes and the initiation of gene silencing.","/pubmed/14983173","Carmell MA, Hannon GJ.","Nat Struct Mol Biol. 2004 Mar;11(3):214-8. Review.","Nat Struct Mol Biol.  2004","PubMed","citation","PMID:14983173","pubmed","14983173","create date:2004/02/26 | first author:Carmell MA",
"RNA interference by short hairpin RNAs expressed in vertebrate cells.","/pubmed/14770011","Hannon GJ, Conklin DS.","Methods Mol Biol. 2004;257:255-66.","Methods Mol Biol.  2004","PubMed","citation","PMID:14770011","pubmed","14770011","create date:2004/02/11 | first author:Hannon GJ",
"Inducible, reversible, and stable RNA interference in mammalian cells.","/pubmed/14762164","Gupta S, Schoer RA, Egan JE, Hannon GJ, Mittal V.","Proc Natl Acad Sci U S A. 2004 Feb 17;101(7):1927-32.","Proc Natl Acad Sci U S A.  2004","PubMed","citation","PMID:14762164 | PMCID:PMC357029","pubmed","14762164","create date:2004/02/06 | first author:Gupta S",
"Free energy lights the path toward more effective RNAi.","/pubmed/14647285","Silva JM, Sachidanandam R, Hannon GJ.","Nat Genet. 2003 Dec;35(4):303-5. No abstract available. ","Nat Genet.  2003","PubMed","citation","PMID:14647285","pubmed","14647285","create date:2003/12/04 | first author:Silva JM",
"The crystal structure of the Argonaute2 PAZ domain reveals an RNA binding motif in RNAi effector complexes.","/pubmed/14625589","Song JJ, Liu J, Tolia NH, Schneiderman J, Smith SK, Martienssen RA, Hannon GJ, Joshua-Tor L.","Nat Struct Biol. 2003 Dec;10(12):1026-32.","Nat Struct Biol.  2003","PubMed","citation","PMID:14625589","pubmed","14625589","create date:2003/11/20 | first author:Song JJ",
"Dicer is essential for mouse development.","/pubmed/14528307","Bernstein E, Kim SY, Carmell MA, Murchison EP, Alcorn H, Li MZ, Mills AA, Elledge SJ, Anderson KV, Hannon GJ.","Nat Genet. 2003 Nov;35(3):215-7. Erratum in: Nat Genet. 2003 Nov;35(3):287. ","Nat Genet.  2003","PubMed","citation","PMID:14528307","pubmed","14528307","create date:2003/10/07 | first author:Bernstein E",
"A micrococcal nuclease homologue in RNAi effector complexes.","/pubmed/14508492","Caudy AA, Ketting RF, Hammond SM, Denli AM, Bathoorn AM, Tops BB, Silva JM, Myers MM, Hannon GJ, Plasterk RH.","Nature. 2003 Sep 25;425(6956):411-4.","Nature.  2003","PubMed","citation","PMID:14508492","pubmed","14508492","create date:2003/09/26 | first author:Caudy AA",
"siRNAs and shRNAs: skeleton keys to the human genome.","/pubmed/12870430","Paddison PJ, Hannon GJ.","Curr Opin Mol Ther. 2003 Jun;5(3):217-24. Review.","Curr Opin Mol Ther.  2003","PubMed","citation","PMID:12870430","pubmed","12870430","create date:2003/07/23 | first author:Paddison PJ",
"Rb-mediated heterochromatin formation and silencing of E2F target genes during cellular senescence.","/pubmed/12809602","Narita M, Nũnez S, Heard E, Narita M, Lin AW, Hearn SA, Spector DL, Hannon GJ, Lowe SW.","Cell. 2003 Jun 13;113(6):703-16.","Cell.  2003","PubMed","citation","PMID:12809602","pubmed","12809602","create date:2003/06/18 | first author:Narita M",
"RNAi: an ever-growing puzzle.","/pubmed/12713903","Denli AM, Hannon GJ.","Trends Biochem Sci. 2003 Apr;28(4):196-201. Review.","Trends Biochem Sci.  2003","PubMed","citation","PMID:12713903","pubmed","12713903","create date:2003/04/26 | first author:Denli AM",
"A survey of canine expressed sequence tags and a display of their annotations through a flexible web-based interface.","/pubmed/12692157","Palmer LE, O'Shaughnessy AL, Preston RR, Santos L, Balija VS, Nascimento LU, Zutavern TL, Henthorn PS, Hannon GJ, McCombie WR.","J Hered. 2003 Jan-Feb;94(1):15-22.","J Hered.  2003","PubMed","citation","PMID:12692157","pubmed","12692157","create date:2003/04/15 | first author:Palmer LE",
"An epi-allelic series of p53 hypomorphs created by stable RNAi produces distinct tumor phenotypes in vivo.","/pubmed/12567186","Hemann MT, Fridman JS, Zilfou JT, Hernando E, Paddison PJ, Cordon-Cardo C, Hannon GJ, Lowe SW.","Nat Genet. 2003 Mar;33(3):396-400.","Nat Genet.  2003","PubMed","citation","PMID:12567186","pubmed","12567186","create date:2003/02/05 | first author:Hemann MT",
"Germline transmission of RNAi in mice.","/pubmed/12536207","Carmell MA, Zhang L, Conklin DS, Hannon GJ, Rosenquist TA.","Nat Struct Biol. 2003 Feb;10(2):91-2. No abstract available. ","Nat Struct Biol.  2003","PubMed","citation","PMID:12536207","pubmed","12536207","create date:2003/01/22 | first author:Carmell MA",
"The centrosomal kinase Aurora-A/STK15 interacts with a putative tumor suppressor NM23-H1.","/pubmed/12490715","Du J, Hannon GJ.","Nucleic Acids Res. 2002 Dec 15;30(24):5465-75.","Nucleic Acids Res.  2002","PubMed","citation","PMID:12490715 | PMCID:PMC140054","pubmed","12490715","create date:2002/12/20 | first author:Du J",
"Transformation of normal human cells in the absence of telomerase activation.","/pubmed/12450795","Seger YR, García-Cao M, Piccinin S, Cunsolo CL, Doglioni C, Blasco MA, Hannon GJ, Maestro R.","Cancer Cell. 2002 Nov;2(5):401-13.","Cancer Cell.  2002","PubMed","citation","PMID:12450795","pubmed","12450795","create date:2002/11/27 | first author:Seger YR",
"RNA interference: a promising approach to antiviral therapy?","/pubmed/12421679","Silva JM, Hammond SM, Hannon GJ.","Trends Mol Med. 2002 Nov;8(11):505-8. No abstract available. ","Trends Mol Med.  2002","PubMed","citation","PMID:12421679","pubmed","12421679","create date:2002/11/08 | first author:Silva JM",
"The Argonaute family: tentacles that reach into RNAi, developmental control, stem cell maintenance, and tumorigenesis.","/pubmed/12414724","Carmell MA, Xuan Z, Zhang MQ, Hannon GJ.","Genes Dev. 2002 Nov 1;16(21):2733-42. Review. No abstract available. ","Genes Dev.  2002","PubMed","citation","PMID:12414724","pubmed","12414724","create date:2002/11/05 | first author:Carmell MA",
"Fragile X-related protein and VIG associate with the RNA interference machinery.","/pubmed/12368260","Caudy AA, Myers M, Hannon GJ, Hammond SM.","Genes Dev. 2002 Oct 1;16(19):2491-6.","Genes Dev.  2002","PubMed","citation","PMID:12368260 | PMCID:PMC187452","pubmed","12368260","create date:2002/10/09 | first author:Caudy AA",
"RNA interference: the new somatic cell genetics?","/pubmed/12150821","Paddison PJ, Hannon GJ.","Cancer Cell. 2002 Jul;2(1):17-23. Review.","Cancer Cell.  2002","PubMed","citation","PMID:12150821","pubmed","12150821","create date:2002/08/02 | first author:Paddison PJ",
"RNA interference.","/pubmed/12110901","Hannon GJ.","Nature. 2002 Jul 11;418(6894):244-51. Review.","Nature.  2002","PubMed","citation","PMID:12110901","pubmed","12110901","create date:2002/07/12 | first author:Hannon GJ",
"RNA interference in adult mice.","/pubmed/12097900","McCaffrey AP, Meuse L, Pham TT, Conklin DS, Hannon GJ, Kay MA.","Nature. 2002 Jul 4;418(6893):38-9.","Nature.  2002","PubMed","citation","PMID:12097900","pubmed","12097900","create date:2002/07/05 | first author:McCaffrey AP",
"Oncogenic ras and p53 cooperate to induce cellular senescence.","/pubmed/11971980","Ferbeyre G, de Stanchina E, Lin AW, Querido E, McCurrach ME, Hannon GJ, Lowe SW.","Mol Cell Biol. 2002 May;22(10):3497-508.","Mol Cell Biol.  2002","PubMed","citation","PMID:11971980 | PMCID:PMC133786","pubmed","11971980","create date:2002/04/25 | first author:Ferbeyre G",
"Short hairpin RNAs (shRNAs) induce sequence-specific silencing in mammalian cells.","/pubmed/11959843","Paddison PJ, Caudy AA, Bernstein E, Hannon GJ, Conklin DS.","Genes Dev. 2002 Apr 15;16(8):948-58.","Genes Dev.  2002","PubMed","citation","PMID:11959843 | PMCID:PMC152352","pubmed","11959843","create date:2002/04/18 | first author:Paddison PJ",
"Stable suppression of gene expression by RNAi in mammalian cells.","/pubmed/11818553","Paddison PJ, Caudy AA, Hannon GJ.","Proc Natl Acad Sci U S A. 2002 Feb 5;99(3):1443-8.","Proc Natl Acad Sci U S A.  2002","PubMed","citation","PMID:11818553 | PMCID:PMC122210","pubmed","11818553","create date:2002/01/31 | first author:Paddison PJ",
"The rest is silence.","/pubmed/11720281","Bernstein E, Denli AM, Hannon GJ.","RNA. 2001 Nov;7(11):1509-21. Review.","RNA.  2001","PubMed","citation","PMID:11720281 | PMCID:PMC1370194","pubmed","11720281","create date:2001/11/27 | first author:Bernstein E",
"Design of a retroviral-mediated ecdysone-inducible system and its application to the expression profiling of the PTEN tumor suppressor.","/pubmed/11687610","Stolarov J, Chang K, Reiner A, Rodgers L, Hannon GJ, Wigler MH, Mittal V.","Proc Natl Acad Sci U S A. 2001 Nov 6;98(23):13043-8.","Proc Natl Acad Sci U S A.  2001","PubMed","citation","PMID:11687610 | PMCID:PMC60821","pubmed","11687610","create date:2001/11/01 | first author:Stolarov J",
"Dicer functions in RNA interference and in synthesis of small RNA involved in developmental timing in C. elegans.","/pubmed/11641272","Ketting RF, Fischer SE, Bernstein E, Sijen T, Hannon GJ, Plasterk RH.","Genes Dev. 2001 Oct 15;15(20):2654-9.","Genes Dev.  2001","PubMed","citation","PMID:11641272 | PMCID:PMC312808","pubmed","11641272","create date:2001/10/20 | first author:Ketting RF",
"Argonaute2, a link between genetic and biochemical analyses of RNAi.","/pubmed/11498593","Hammond SM, Boettcher S, Caudy AA, Kobayashi R, Hannon GJ.","Science. 2001 Aug 10;293(5532):1146-50.","Science.  2001","PubMed","citation","PMID:11498593","pubmed","11498593","create date:2001/08/11 | first author:Hammond SM",
"Post-transcriptional gene silencing by double-stranded RNA.","/pubmed/11253050","Hammond SM, Caudy AA, Hannon GJ.","Nat Rev Genet. 2001 Feb;2(2):110-9. Review.","Nat Rev Genet.  2001","PubMed","citation","PMID:11253050","pubmed","11253050","create date:2001/03/17 | first author:Hammond SM",
"Role for a bidentate ribonuclease in the initiation step of RNA interference.","/pubmed/11201747","Bernstein E, Caudy AA, Hammond SM, Hannon GJ.","Nature. 2001 Jan 18;409(6818):363-6.","Nature.  2001","PubMed","citation","PMID:11201747","pubmed","11201747","create date:2001/02/24 | first author:Bernstein E",
"Loss-of-function genetics in mammalian cells: the p53 tumor suppressor model.","/pubmed/10871344","Carnero A, Hudson JD, Hannon GJ, Beach DH.","Nucleic Acids Res. 2000 Jun 1;28(11):2234-41.","Nucleic Acids Res.  2000","PubMed","citation","PMID:10871344 | PMCID:PMC102629","pubmed","10871344","create date:2000/06/28 | first author:Carnero A",
"Risky immortalization by telomerase.","/pubmed/10866187","Wang J, Hannon GJ, Beach DH.","Nature. 2000 Jun 15;405(6788):755-6. No abstract available. ","Nature.  2000","PubMed","citation","PMID:10866187","pubmed","10866187","create date:2000/06/24 | first author:Wang J",
"An RNA-directed nuclease mediates post-transcriptional gene silencing in Drosophila cells.","/pubmed/10749213","Hammond SM, Bernstein E, Beach D, Hannon GJ.","Nature. 2000 Mar 16;404(6775):293-6.","Nature.  2000","PubMed","citation","PMID:10749213","pubmed","10749213","create date:2000/04/05 | first author:Hammond SM",
"A proinflammatory cytokine inhibits p53 tumor suppressor activity.","/pubmed/10562313","Hudson JD, Shoaibi MA, Maestro R, Carnero A, Hannon GJ, Beach DH.","J Exp Med. 1999 Nov 15;190(10):1375-82.","J Exp Med.  1999","PubMed","citation","PMID:10562313 | PMCID:PMC2195698","pubmed","10562313","create date:1999/11/24 | first author:Hudson JD",
"Twist is a potential oncogene that inhibits apoptosis.","/pubmed/10485844","Maestro R, Dei Tos AP, Hamamori Y, Krasnokutsky S, Sartorelli V, Kedes L, Doglioni C, Beach DH, Hannon GJ.","Genes Dev. 1999 Sep 1;13(17):2207-17.","Genes Dev.  1999","PubMed","citation","PMID:10485844 | PMCID:PMC317004","pubmed","10485844","create date:1999/09/15 | first author:Maestro R",
"MaRX: an approach to genetics in mammalian cells.","/pubmed/10075573","Hannon GJ, Sun P, Carnero A, Xie LY, Maestro R, Conklin DS, Beach D.","Science. 1999 Feb 19;283(5405):1129-30. No abstract available. ","Science.  1999","PubMed","citation","PMID:10075573","pubmed","10075573","create date:1999/03/13 | first author:Hannon GJ",
"p53-independent role of MDM2 in TGF-beta1 resistance.","/pubmed/9856953","Sun P, Dong P, Dai K, Hannon GJ, Beach D.","Science. 1998 Dec 18;282(5397):2270-2.","Science.  1998","PubMed","citation","PMID:9856953","pubmed","9856953","create date:1998/12/18 | first author:Sun P",
"Myc activates telomerase.","/pubmed/9637678","Wang J, Xie LY, Allan S, Beach D, Hannon GJ.","Genes Dev. 1998 Jun 15;12(12):1769-74.","Genes Dev.  1998","PubMed","citation","PMID:9637678 | PMCID:PMC316904","pubmed","9637678","create date:1998/06/24 | first author:Wang J",
"The INK4 family of CDK inhibitors.","/pubmed/9479825","Carnero A, Hannon GJ.","Curr Top Microbiol Immunol. 1998;227:43-55. Review. No abstract available. ","Curr Top Microbiol Immunol.  1998","PubMed","citation","PMID:9479825","pubmed","9479825","create date:1998/02/28 | first author:Carnero A",
"Plant cells contain a novel member of the retinoblastoma family of growth regulatory proteins.","/pubmed/8890163","Xie Q, Sanz-Burgos AP, Hannon GJ, Gutiérrez C.","EMBO J. 1996 Sep 16;15(18):4900-8.","EMBO J.  1996","PubMed","citation","PMID:8890163 | PMCID:PMC452227","pubmed","8890163","create date:1996/09/16 | first author:Xie Q",
"Growth suppression of esophageal cancer cells by p16INK4 and p15INK4B in vitro.","/pubmed/9166536","Zhou X, Suzuki H, Lei J, Cole K, Yin J, Suzuki V, Abraham JM, Shimada Y, Imamura M, Chan T, Hannon GJ, Meltzer SJ.","Cancer J Sci Am. 1996 Jul-Aug;2(4):221-4.","Cancer J Sci Am.  1996","PubMed","citation","PMID:9166536","pubmed","9166536","create date:1996/07/01 | first author:Zhou X",
"Functional analysis of a p21WAF1,CIP1,SDI1 mutant (Arg94 --> Trp) identified in a human breast carcinoma. Evidence that the mutation impairs the ability of p21 to inhibit cyclin-dependent kinases.","/pubmed/8663132","Balbín M, Hannon GJ, Pendás AM, Ferrando AA, Vizoso F, Fueyo A, López-Otín C.","J Biol Chem. 1996 Jun 28;271(26):15782-6.","J Biol Chem.  1996","PubMed","citation","PMID:8663132","pubmed","8663132","create date:1996/06/28 | first author:Balbín M",
"Subcellular distribution of p21 and PCNA in normal and repair-deficient cells following DNA damage.","/pubmed/8673466","Li R, Hannon GJ, Beach D, Stillman B.","Curr Biol. 1996 Feb 1;6(2):189-99.","Curr Biol.  1996","PubMed","citation","PMID:8673466","pubmed","8673466","create date:1996/02/01 | first author:Li R",
"Deletion of the p16 and p15 genes in human bladder tumors.","/pubmed/7563186","Orlow I, Lacombe L, Hannon GJ, Serrano M, Pellicer I, Dalbagni G, Reuter VE, Zhang ZF, Beach D, Cordon-Cardo C.","J Natl Cancer Inst. 1995 Oct 18;87(20):1524-9.","J Natl Cancer Inst.  1995","PubMed","citation","PMID:7563186","pubmed","7563186","create date:1995/10/18 | first author:Orlow I",
"Radiation-induced cell cycle arrest compromised by p21 deficiency.","/pubmed/7566157","Brugarolas J, Chandrasekaran C, Gordon JI, Beach D, Jacks T, Hannon GJ.","Nature. 1995 Oct 12;377(6549):552-7.","Nature.  1995","PubMed","citation","PMID:7566157","pubmed","7566157","create date:1995/10/12 | first author:Brugarolas J",
"Intragenic mutations of CDKN2B and CDKN2A in primary human esophageal cancers.","/pubmed/8595411","Suzuki H, Zhou X, Yin J, Lei J, Jiang HY, Suzuki Y, Chan T, Hannon GJ, Mergner WJ, Abraham JM, et al.","Hum Mol Genet. 1995 Oct;4(10):1883-7.","Hum Mol Genet.  1995","PubMed","citation","PMID:8595411","pubmed","8595411","create date:1995/10/01 | first author:Suzuki H",
"Cloning and characterization of murine p16INK4a and p15INK4b genes.","/pubmed/7651726","Quelle DE, Ashmun RA, Hannon GJ, Rehberger PA, Trono D, Richter KH, Walker C, Beach D, Sherr CJ, Serrano M.","Oncogene. 1995 Aug 17;11(4):635-45.","Oncogene.  1995","PubMed","citation","PMID:7651726","pubmed","7651726","create date:1995/08/17 | first author:Quelle DE",
"Mutations associated with familial melanoma impair p16INK4 function.","/pubmed/7647780","Ranade K, Hussussian CJ, Sikorski RS, Varmus HE, Goldstein AM, Tucker MA, Serrano M, Hannon GJ, Beach D, Dracopoli NC.","Nat Genet. 1995 May;10(1):114-6.","Nat Genet.  1995","PubMed","citation","PMID:7647780","pubmed","7647780","create date:1995/05/01 | first author:Ranade K",
"Mutations in the p16INK4/MTS1/CDKN2, p15INK4B/MTS2, and p18 genes in primary and metastatic lung cancer.","/pubmed/7882351","Okamoto A, Hussain SP, Hagiwara K, Spillare EA, Rusin MR, Demetrick DJ, Serrano M, Hannon GJ, Shiseki M, Zariwala M, et al.","Cancer Res. 1995 Apr 1;55(7):1448-51.","Cancer Res.  1995","PubMed","citation","PMID:7882351","pubmed","7882351","create date:1995/04/01 | first author:Okamoto A",
"Correlation of terminal cell cycle arrest of skeletal muscle with induction of p21 by MyoD.","/pubmed/7863327","Halevy O, Novitch BG, Spicer DB, Skapek SX, Rhee J, Hannon GJ, Beach D, Lassar AB.","Science. 1995 Feb 17;267(5200):1018-21.","Science.  1995","PubMed","citation","PMID:7863327","pubmed","7863327","create date:1995/02/17 | first author:Halevy O",
"Chromosomal mapping of the genes for the human cell cycle proteins cyclin C (CCNC), cyclin E (CCNE), p21 (CDKN1) and KAP (CDKN3).","/pubmed/7698009","Demetrick DJ, Matsumoto S, Hannon GJ, Okamoto K, Xiong Y, Zhang H, Beach DH.","Cytogenet Cell Genet. 1995;69(3-4):190-2.","Cytogenet Cell Genet.  1995","PubMed","citation","PMID:7698009","pubmed","7698009","create date:1995/01/01 | first author:Demetrick DJ",
"Differential effects by the p21 CDK inhibitor on PCNA-dependent DNA replication and repair.","/pubmed/7935768","Li R, Waga S, Hannon GJ, Beach D, Stillman B.","Nature. 1994 Oct 6;371(6497):534-7.","Nature.  1994","PubMed","citation","PMID:7935768","pubmed","7935768","create date:1994/10/06 | first author:Li R",
"p15INK4B is a potential effector of TGF-beta-induced cell cycle arrest.","/pubmed/8078588","Hannon GJ, Beach D.","Nature. 1994 Sep 15;371(6494):257-61.","Nature.  1994","PubMed","citation","PMID:8078588","pubmed","8078588","create date:1994/09/15 | first author:Hannon GJ",
"p21-containing cyclin kinases exist in both active and inactive states.","/pubmed/7958854","Zhang H, Hannon GJ, Beach D.","Genes Dev. 1994 Aug 1;8(15):1750-8.","Genes Dev.  1994","PubMed","citation","PMID:7958854","pubmed","7958854","create date:1994/08/01 | first author:Zhang H",
"The p21 inhibitor of cyclin-dependent kinases controls DNA replication by interaction with PCNA.","/pubmed/7911228","Waga S, Hannon GJ, Beach D, Stillman B.","Nature. 1994 Jun 16;369(6481):574-8.","Nature.  1994","PubMed","citation","PMID:7911228","pubmed","7911228","create date:1994/06/16 | first author:Waga S",
"Transcription of a nematode U1 small nuclear RNA in vitro. 3'-end formation requires cis-acting elements within the coding sequence.","/pubmed/8175641","Hannon GE, Hannon GJ, Maroney PA, Nilsen TW.","J Biol Chem. 1994 Apr 29;269(17):12387-90.","J Biol Chem.  1994","PubMed","citation","PMID:8175641","pubmed","8175641","create date:1994/04/29 | first author:Hannon GE",
"Construction of an improved host strain for two hybrid screening.","/pubmed/8190644","Feilotter HE, Hannon GJ, Ruddell CJ, Beach D.","Nucleic Acids Res. 1994 Apr 25;22(8):1502-3. No abstract available. ","Nucleic Acids Res.  1994","PubMed","citation","PMID:8190644 | PMCID:PMC308013","pubmed","8190644","create date:1994/04/25 | first author:Feilotter HE",
"KAP: a dual specificity phosphatase that interacts with cyclin-dependent kinases.","/pubmed/8127873","Hannon GJ, Casso D, Beach D.","Proc Natl Acad Sci U S A. 1994 Mar 1;91(5):1731-5.","Proc Natl Acad Sci U S A.  1994","PubMed","citation","PMID:8127873 | PMCID:PMC43237","pubmed","8127873","create date:1994/03/01 | first author:Hannon GJ",
"p21 is a component of active cell cycle kinases.","/pubmed/7587072","Zhang H, Hannon GJ, Casso D, Beach D.","Cold Spring Harb Symp Quant Biol. 1994;59:21-9. No abstract available. ","Cold Spring Harb Symp Quant Biol.  1994","PubMed","citation","PMID:7587072","pubmed","7587072","create date:1994/01/01 | first author:Zhang H",
"A new regulatory motif in cell-cycle control causing specific inhibition of cyclin D/CDK4.","/pubmed/8259215","Serrano M, Hannon GJ, Beach D.","Nature. 1993 Dec 16;366(6456):704-7.","Nature.  1993","PubMed","citation","PMID:8259215","pubmed","8259215","create date:1993/12/16 | first author:Serrano M",
"p21 is a universal inhibitor of cyclin kinases.","/pubmed/8259214","Xiong Y, Hannon GJ, Zhang H, Casso D, Kobayashi R, Beach D.","Nature. 1993 Dec 16;366(6456):701-4.","Nature.  1993","PubMed","citation","PMID:8259214","pubmed","8259214","create date:1993/12/16 | first author:Xiong Y",
"Isolation of the Rb-related p130 through its interaction with CDK2 and cyclins.","/pubmed/8253384","Hannon GJ, Demetrick D, Beach D.","Genes Dev. 1993 Dec;7(12A):2378-91.","Genes Dev.  1993","PubMed","citation","PMID:8253384","pubmed","8253384","create date:1993/12/01 | first author:Hannon GJ",
"Interaction of U6 snRNA with a sequence required for function of the nematode SL RNA in trans-splicing.","/pubmed/1465612","Hannon GJ, Maroney PA, Yu YT, Hannon GE, Nilsen TW.","Science. 1992 Dec 11;258(5089):1775-80.","Science.  1992","PubMed","citation","PMID:1465612","pubmed","1465612","create date:1992/12/11 | first author:Hannon GJ",
"U small nuclear ribonucleoprotein requirements for nematode cis- and trans-splicing in vitro.","/pubmed/1835972","Hannon GJ, Maroney PA, Nilsen TW.","J Biol Chem. 1991 Dec 5;266(34):22792-5.","J Biol Chem.  1991","PubMed","citation","PMID:1835972","pubmed","1835972","create date:1991/12/05 | first author:Hannon GJ",
"Multiple cis-acting elements are required for RNA polymerase III transcription of the gene encoding H1 RNA, the RNA component of human RNase P.","/pubmed/1720774","Hannon GJ, Chubb A, Maroney PA, Hannon G, Altman S, Nilsen TW.","J Biol Chem. 1991 Dec 5;266(34):22796-9.","J Biol Chem.  1991","PubMed","citation","PMID:1720774","pubmed","1720774","create date:1991/12/05 | first author:Hannon GJ",
"Intramolecular base pairing between the nematode spliced leader and its 5' splice site is not essential for trans-splicing in vitro.","/pubmed/1935906","Maroney PA, Hannon GJ, Shambaugh JD, Nilsen TW.","EMBO J. 1991 Dec;10(12):3869-75.","EMBO J.  1991","PubMed","citation","PMID:1935906 | PMCID:PMC453124","pubmed","1935906","create date:1991/12/01 | first author:Maroney PA",
